Season,Name,Team,PA,O-Swing%,Swing%,Pull%,CStr%,CSW%,BB%+,K%+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Hard%+,OBP+,NameASCII,PlayerId,MLBAMID
2004,"Abraham O. Nunez","PIT",195,0.2617,0.5184,0.4094,0.1346,0.2385,56.68573391812129,112.96158748864649,72.93964389883818,49.23509816305277,94.73634225129891,68.36953369212544,143.7785839864992,64.51492053811762,52.367590967112044,95.26220025213387,56.93068189217908,80.46018110133045,"Abraham O. Nunez",1420,119865
2020,"Ender Inciarte","ATL",131,0.3082,0.4721,0.4681,0.1673,0.2658,98.79918734351494,82.59027378821735,59.35225123512436,34.53169579633788,77.91031693146935,93.80989690752641,105.46183908187889,97.20108517475293,20.768674433673752,115.09487367008924,40.73539143200613,80.43575102633974,"Ender Inciarte",4922,542255
2014,"Paul Konerko","CHW",224,0.3305,0.4639,0.478,0.1976,0.303,57.86493807594189,115.49197769046089,81.11116805146511,80.40028771459943,82.78309854363113,109.10992755254834,92.69009823186458,103.79459254032535,90.83043990713779,114.8602364809693,91.22399713207982,80.42562853881073,"Paul Konerko",242,117244
2006,"Mike Matheny","SFG",177,0.231,0.5238,0.3235,0.1188,0.2234,57.24814319839009,103.1748527116419,76.34710328379718,62.55151102998199,86.52421261297465,100.57071136492746,90.48151068124646,110.69558260642438,50.37544668067727,79.37443647186984,85.69361847736707,80.41969192375551,"Mike Matheny",1169,118414
2012,"Ryan Flaherty","BAL",167,0.4092,0.5074,0.4737,0.1751,0.2995,44.745627104619594,134.0746627980289,87.24918559798148,92.11752569310184,87.63674265961923,62.18322160367799,95.86600111423135,127.99233675659242,105.39007015570292,117.02032290036091,88.54706225077929,80.39610377616732,"Ryan Flaherty",7888,475247
2016,"Juan Uribe","CLE",259,0.3307,0.5307,0.3958,0.1222,0.2251,72.21418555716261,91.57978498016388,78.31207378837823,75.74690322538589,76.0116503566179,96.86270727818909,104.14962391885625,96.66732875237074,81.52048786501513,96.71361138670798,100.9421403161593,80.39483400682454,"Juan Uribe",454,346874
2021,"Michael Chavis","- - -",124,0.5081,0.6131,0.4875,0.1282,0.3333,9.515158510066588,148.9640920400015,94.9623227592983,87.33834445722691,119.6382210255488,96.53333299078406,117.54357484070523,81.39099005819783,91.62987086277417,121.10015553479916,76.96652531839037,80.39023272861758,"Michael Chavis",17321,656308
2019,"Richie Martin","BAL",309,0.3785,0.5248,0.3171,0.144,0.2783,53.291148904164324,117.47785641091049,73.06518445154519,60.676777210727074,91.05263952481172,92.99939595684249,117.1381791385133,84.23912112016666,66.38699499474818,76.6603060918012,65.63592037194333,80.38941049085642,"Richie Martin",17736,621006
2005,"Josh Bard","CLE",95,0.1513,0.4061,0.4,0.1964,0.2477,120.67665533108851,73.35876458750596,65.16227448283503,53.683178455505676,69.51501836273519,86.55295893562148,97.8845546674435,110.31346079512268,32.38182613208118,92.99665415627321,85.52033802620663,80.38781074724719,"Josh Bard",1578,408036
2006,"Adam Melhuse","OAK",139,0.2098,0.497,0.3895,0.1502,0.2806,78.13697119271265,151.53847864635543,85.65926679702288,96.18699635057119,86.43945016029397,139.29792688574074,103.80577195375848,74.47432633740137,142.76872893407852,96.1528060165987,102.52423898095495,80.38309520627568,"Adam Melhuse",294,282597
2009,"David Dellucci","- - -",74,0.2256,0.4783,0.4681,0.1555,0.2827,76.68703863156912,147.47151360790474,57.367688200054424,38.011812338068005,85.00776985968731,91.39186044075323,114.99213729876665,87.6946927937289,0,113.92535885879849,63.1168015345778,80.38231913061394,"David Dellucci",1402,113240
2017,"Pablo Sandoval","- - -",279,0.4295,0.577,0.3254,0.0948,0.2224,65.91389392259805,89.88701121716932,84.4201982232277,83.80324163490427,79.31218357526541,79.69949323666891,107.94544321978397,102.25545440109995,85.98046894786069,81.4010132987989,101.02508106011744,80.38203017954024,"Pablo Sandoval",5409,467055
2018,"Roberto Pérez","CLE",210,0.2206,0.3949,0.3305,0.1871,0.3048,120.46132207955556,152.96202826682003,63.02654356369425,56.93496131825977,87.29838355255941,70.44125981032707,116.96809161323405,97.49955487813179,41.35556713018642,80.47756485038438,114.71248865635869,80.36393249314138,"Roberto Perez",2900,547379
2018,"Ronny Rodríguez","DET",206,0.4038,0.5165,0.4156,0.1497,0.297,58.47636955558777,93.55929886954347,80.43133386477469,69.05139500076967,86.1238702104677,83.31955137250495,106.023445356641,102.71838177813196,71.43234379632621,101.19323509076368,98.88365481536341,80.36393249314138,"Ronny Rodriguez",11875,500135
2018,"Dustin Fowler","OAK",203,0.351,0.5078,0.381,0.1854,0.2872,47.47244100016046,106.24456133824656,85.01319680723013,78.05880862496221,89.17790817324457,92.93334565293033,96.38495043155689,108.32120281703266,81.2850810071567,92.76046539840995,111.26591158441687,80.36393249314138,"Dustin Fowler",17098,641583
2019,"Cole Tucker","PIT",159,0.2943,0.4791,0.4537,0.1431,0.2605,70.98622281844335,115.09183004020286,81.00788187198958,79.94992820098909,91.95835085269404,108.66616911659118,114.4890290416611,77.17987740192432,44.542158306957134,111.94295918933437,83.22907984977883,80.34322162018515,"Cole Tucker",17326,657061
2009,"Khalil Greene","STL",193,0.3104,0.4757,0.4571,0.1852,0.2949,83.81136304822088,103.70279638897526,82.23109784217709,94.08573077453062,70.17885438879286,90.9523872317681,72.4568562357724,136.54031731209886,87.04688498530852,113.43495291449133,82.41144038040792,80.34282583375438,"Khalil Greene",1826,425867
2011,"DJ LeMahieu","CHC",62,0.3483,0.5464,0.2857,0.1684,0.2806,19.15609744681437,105.61467204542258,70.26523792754342,23.117485640601977,104.48779678960224,83.73063792168595,146.09399411393466,52.245730958720635,0,72.29063796606987,66.30790146660681,80.34278522918623,"DJ LeMahieu",9874,518934
2014,"Mike Zunino","SEA",476,0.3852,0.5427,0.493,0.132,0.3142,46.29194968304874,168.37584778256897,103.29973590614219,149.40375163666394,83.2321031310624,80.03322411566388,76.91338175857693,140.7620097659587,165.57091708271744,118.45760116914373,107.00923591192586,80.34262996719414,"Mike Zunino",13265,572287
2013,"Andrew Cashner","SDP",60,0.271,0.3687,0.3529,0.2949,0.4055,20.853482584668,219.6068522890268,80.05218955531042,52.80399624146319,148.25390173637757,93.92978661089477,133.11945698138172,59.461339020075435,242.9425250738958,91.71519921400323,116.0174006408873,80.31923822852679,"Andrew Cashner",8782,488768
2020,"Tyler O'Neill","STL",157,0.2876,0.455,0.4536,0.1672,0.3151,103.04692329917089,118.53019447349216,85.39892258922737,107.0376094222273,64.47181767678639,71.00640593601837,101.1128971461044,116.49099141851931,116.304576828573,111.53523838926769,97.170545320127,80.31520279404346,"Tyler O'Neill",15711,641933
2016,"Mike Aviles","DET",181,0.3112,0.4621,0.3636,0.1961,0.266,62.00046634475518,72.20852789753208,63.57328188596752,35.983558267099944,81.8967591180749,94.38651766725974,120.11021559379536,78.33819872434435,19.708249332075756,88.8469539205226,79.98533446332264,80.31394045104955,"Mike Aviles",5986,449107
2008,"Eric Byrnes","ARI",224,0.253,0.4672,0.5059,0.1567,0.243,78.37038731175936,93.74265528327295,86.52434812819027,100.68329763416624,74.83680157885108,90.86293466098044,89.25092933374027,118.35620572423599,77.85615003992012,124.32198940571253,84.34568838706377,80.30592882534441,"Eric Byrnes",905,291565
2006,"José Molina","LAA",245,0.3531,0.5622,0.3189,0.1382,0.2642,44.330770652826985,123.90499164074885,84.26333780173093,79.34358399798515,94.18091431486208,93.0693838597832,96.97735240971205,107.29213400587231,53.79691219058087,78.7343281901366,76.04650738448964,80.30310326127463,"Jose Molina",25,150040
2005,"Timo Perez","CHW",196,0.2669,0.4942,0.4277,0.1729,0.24,77.98831374255668,80.81032762862877,69.62566085754531,49.78440068310589,81.81266421294741,101.14747240193434,106.43324714275133,91.34428167049265,38.32950867451914,99.43038472031598,91.8850591216263,80.28732622788661,"Timo Perez",891,340392
2018,"Grégor Blanco","SFG",203,0.2564,0.4277,0.3083,0.2047,0.2978,65.8683659323043,132.42227233960287,76.1107742408818,61.54327744209526,99.82829223245089,125.1269845837408,97.53816285796026,87.31577187556181,40.04908308658733,76.67737899032574,81.57509246377079,80.26659360918983,"Gregor Blanco",3123,453923
2018,"Brandon Drury","- - -",86,0.2928,0.4375,0.4561,0.1815,0.3065,98.04991302641874,106.71769385683999,62.34734057690018,54.49924081347576,72.82288634136626,107.43836889986567,99.4286857083429,96.32920017583737,39.28778908797942,111.06845218243527,74.21093013486785,80.25610964260737,"Brandon Drury",11615,592273
2004,"Fred McGriff","TBD",81,0.1377,0.471,0.4717,0.12,0.24,130.74709971028366,143.437653521372,70.35700636900069,76.34613564381667,71.93954461805929,96.09039012095472,99.33623708717938,102.88358755924136,90.28448502598869,106.16992767786513,84.35324961029698,80.25320745137076,"Fred McGriff",293,118730
2005,"Scott Seabol","STL",114,0.2333,0.511,0.6386,0.1565,0.2641,79.87816122051274,125.23860101700994,69.03037658492163,47.84932422093645,89.8399675132446,118.9828776721559,92.50174500635774,97.6449527149964,33.0822604657205,148.34056126027969,97.6246112427494,80.25197724787635,"Scott Seabol",846,346867
2013,"Dewayne Wise","CHW",66,0.381,0.4691,0.28,0.2099,0.3128,37.239386236637614,107.75833674511095,80.91642560266857,62.86798739493783,95.8460739866921,103.69092246956318,96.88313076450156,101.60364621266878,51.071480712728665,70.45052883782255,79.63236776513571,80.25016753376491,"Dewayne Wise",1554,276547
2013,"Cesar Izturis","CIN",142,0.3264,0.4988,0.4,0.1336,0.1982,79.30197833477098,48.25164608735353,67.7140044819896,43.389330396785894,76.9779872604269,101.21744229049389,114.75815250130181,79.45265118455734,0,103.94389258112884,49.307395338120294,80.23669003956144,"Cesar Izturis",656,285131
2009,"Taylor Teagarden","TEX",218,0.2863,0.4626,0.4724,0.1808,0.3519,72.88786434477288,200.2365508872346,87.10182439957144,96.7093454349508,104.39866680004393,91.6704943122107,99.34280073448211,104.7167319656201,113.99042207758887,114.98550887294098,122.6304787699176,80.23277044620043,"Taylor Teagarden",5199,460003
2020,"Roman Quinn","PHI",116,0.2969,0.4934,0.4286,0.1476,0.2907,46.48956005978812,145.50127915278836,74.73987173226777,58.28365555300991,106.98133069658533,126.6688986329467,108.70881685190079,73.05792762630799,88.61301069547548,105.3790725917046,63.11747470761456,80.23003309134542,"Roman Quinn",13546,596451
2017,"Dusty Coleman","SDP",71,0.3175,0.5166,0.3235,0.1513,0.3321,31.30840230107469,221.29952078008793,103.96216336489272,129.1975682143123,120.1153981688934,147.590711605628,68.48885161759559,111.84183981563491,223.19024983323862,81.71358305457449,155.58293700859323,80.22112437638074,"Dusty Coleman",8979,543038
2013,"Rubén Tejada","NYM",227,0.2662,0.4387,0.3262,0.2089,0.259,82.67900895653871,55.72402943864206,64.79337292563052,40.3645935565586,76.14127007286014,90.31710236596837,103.61862493240596,101.28030253047571,0,84.76707802992908,77.34493365101956,80.21679016802639,"Ruben Tejada",5519,514913
2019,"Martín Prado","MIA",260,0.3059,0.4356,0.3527,0.2277,0.2822,52.0929670480624,72.14265739129365,66.02906609992193,32.70678890662479,89.32875941227701,100.16186032536116,116.12701791100675,80.40695542872585,21.8936032575166,87.01156359441248,91.8104630778626,80.21078786659804,"Martin Prado",3312,445988
2017,"Alen Hanson","- - -",234,0.318,0.5029,0.4497,0.1474,0.2632,60.23882211804773,104.6091868210277,80.12980181501304,71.51255348330595,89.52557488279909,77.87970644181664,116.24740408721107,93.10523338852147,52.866801917737014,111.48126622277401,66.07954270476274,80.21010575888286,"Alen Hanson",12926,593700
2016,"Christian Bethancourt","SDP",204,0.4228,0.5699,0.3869,0.1185,0.2823,56.727319152463174,133.80083168263133,86.48714246900575,84.84430145078848,94.4843754827382,75.71714251273633,104.55230650167115,109.13500808010626,91.92971769850519,99.12836259990101,86.41795623149167,80.17333215841313,"Christian Bethancourt",10028,542194
2016,"Nick Ahmed","ARI",308,0.295,0.5189,0.3939,0.156,0.2593,56.358960094992526,91.78637773442352,70.36409302274187,49.11630829433965,84.60495657560746,101.33356817103581,107.9771971010979,88.72146802152928,45.2987014066777,100.94203188440534,84.97076558733234,80.17333215841313,"Nick Ahmed",12147,605113
2012,"Humberto Quintero","KCR",144,0.4023,0.5567,0.3333,0.1331,0.2379,34.594998451138395,101.2488895509735,82.66256833827542,69.63429597888867,96.04632885096626,87.21802513760674,106.39989379439523,99.48495262938965,22.1873827913014,82.34763464273705,106.61957569792744,80.17012272993291,"Humberto Quintero",1824,279827
2006,"Tony Gwynn Jr.","MIL",80,0.2213,0.4073,0.4444,0.2327,0.3018,28.147004086354844,114.13718109759681,70.50814717709422,30.582862566250146,105.02472125616097,109.78969314714683,120.08020081571287,71.61047556198098,0,109.03963004944089,80.93286203692364,80.16838066708311,"Tony Gwynn Jr.",6141,448242
2021,"Mike Freeman","CIN",65,0.3427,0.4901,0.4103,0.1739,0.3202,83.74484488268824,137.96562034046315,44.35399199355429,0,95.77032619836052,113.18781767466706,110.9671127420059,79.55108837778302,0,101.95695232066069,70.20343835953597,80.16652067455203,"Mike Freeman",11241,502273
2002,"Andres Torres","DET",79,0.1905,0.5,0.3214,0.1358,0.2285,90.20350865850179,124.65173444572446,57.12283119125063,26.63555687798784,85.53032349183945,75.44073702946929,127.19290172453938,82.5625202380636,0,73.33512202487704,55.49763449610079,80.15981514266532,"Andres Torres",1488,400083
2021,"Donovan Walton","SEA",69,0.3556,0.5246,0.44,0.1475,0.2787,68.39882534782025,95.02489631084113,87.8160373151678,93.49057088319785,82.01166400275034,134.82084561120934,110.32561641187124,68.89996355074518,122.35469132815366,109.2548840554153,74.60482756953142,80.15825529212208,"Donovan Walton",19314,622268
2005,"Ruben Sierra","NYY",181,0.2903,0.4635,0.5115,0.194,0.2965,63.33857491871161,143.5119988628062,87.14412631815999,89.86293470537616,93.23405346322079,101.54598498317695,89.85204339139824,111.73629827817146,72.236381804984,118.90793549987788,103.36427592751313,80.15686253425936,"Ruben Sierra",1099,122218
2005,"Chris Aguila","FLA",81,0.2783,0.5088,0.4068,0.2,0.3263,42.15791873812167,145.60752057377334,65.9471339994926,24.15470733700617,107.83564694650718,88.11375684316434,114.92641057388826,88.74627475539367,0,94.49772894774264,65.6825864695356,80.1560968346998,"Chris Aguila",2143,430894
2009,"Pete Orr","WSN",81,0.3566,0.5238,0.3968,0.1667,0.2687,39.939736061657555,105.89756461190439,82.13818131477765,59.71307713327486,96.05124294499441,100.48771853224359,107.97865328361776,90.51301670615874,48.359380321716515,98.46784089756514,91.56826696915877,80.15207856897295,"Pete Orr",2748,434681
2015,"Bobby Wilson","- - -",147,0.2987,0.4728,0.5208,0.1807,0.2947,97.28318529290728,133.94901901996488,60.50060536195413,38.53803009620079,87.12832227873358,98.22560011389996,112.56064544236236,85.10249302299266,30.623180273964536,128.17736089615792,76.37705450688568,80.14888750516366,"Bobby Wilson",6564,435064
2017,"Tyler Moore","MIA",203,0.3493,0.5084,0.4632,0.1401,0.2827,54.75114621870085,131.34600571556896,91.73132056226609,97.27816875428417,93.95919098780548,68.5476857029136,82.03442428363668,140.9016001563594,64.95835585627965,116.99899416587888,102.95929625694235,80.13751719831474,"Tyler Moore",7244,489138
2002,"Brandon Inge","DET",351,0.1551,0.4576,0.3739,0.1754,0.3169,81.2088564460624,177.1004610665684,78.4038861470911,81.31727838992965,92.72446271987295,86.11956242933785,98.94932312752525,109.32936443113724,75.31358980195708,85.30071241976925,106.06690774890228,80.12709687957181,"Brandon Inge",470,276346
2013,"Eric Hinske","ARI",58,0.3571,0.4848,0.3143,0.1558,0.2771,129.4354132450033,154.48206171198834,71.9926366394949,80.72918641346425,78.48735960543524,80.51124546520312,114.10239163493698,93.43924694660232,88.34273550708022,81.67020123949845,103.31073299547606,80.12140746964309,"Eric Hinske",1305,400134
2010,"Gerald Laird","DET",299,0.309,0.4691,0.5113,0.1664,0.2523,70.71740633521695,109.2085045634347,74.48885153390917,65.36139815536824,82.15485461580515,82.81432712951843,97.50533246665485,110.98526081672328,60.856432285135085,127.92400173472147,100.01424808424511,80.09906578885187,"Gerald Laird",1698,408042
2003,"Nick Punto","PHI",99,0.2228,0.437,0.2857,0.2157,0.3088,78.38782118442437,137.8079558548964,63.052908952785266,33.46994456851727,92.44906865494946,103.81674935736953,129.46183124062838,59.66709486947226,61.6997535602876,65.25764602362935,65.85209702161889,80.09070411408369,"Nick Punto",1429,346857
2003,"Jose Macias","MON",288,0.3176,0.5267,0.4087,0.1685,0.2718,42.343421195511425,96.89621905737025,81.89460176757379,70.18844254784578,91.4281321287609,104.07287648482708,105.48256480381097,90.28573572740306,49.359803020989396,93.34680689701044,51.01585368329834,80.09070411408368,"Jose Macias",476,150197
2012,"Munenori Kawasaki","SEA",115,0.281,0.458,0.3182,0.1818,0.2608,86.63791110311332,81.50221183145405,49.00902660620853,6.159956510925698,79.25803585881042,91.08211492265059,136.75546237664997,58.32562170741555,0,78.60456037448212,51.4211387461684,80.07424848471297,"Munenori Kawasaki",13047,493128
2019,"Jay Bruce","- - -",333,0.3962,0.5632,0.4416,0.0928,0.2557,66.6829772197729,109.45089694372136,118.1363186378015,164.120000707194,66.80077017239108,80.57456630315382,67.07326101923005,150.34250227064575,135.11689472549503,107.87348250175586,112.54347873421793,80.07371452746949,"Jay Bruce",9892,457803
2004,"Pokey Reese","BOS",268,0.2139,0.4504,0.2984,0.19,0.2916,74.64293289850168,136.90239527975277,69.83273658107173,50.0630396963489,93.46391400953384,109.13122879841568,93.07136202169823,103.36408795289871,39.25412313926042,67.17054476574629,70.59035101712138,80.07220607430853,"Pokey Reese",1004,121009
2019,"Justin Bour","LAA",170,0.3249,0.4414,0.42,0.1862,0.309,117.62117960213362,133.77988608684305,82.76396152042014,103.05759726646961,65.54445532717614,65.7848360984312,108.90151574160936,109.65363586549941,130.56109048274084,101.54542107285994,108.17057108058785,80.06617671130222,"Justin Bour",9744,571506
2015,"Chris Parmelee","BAL",102,0.3589,0.4868,0.3662,0.1703,0.247,50.98263177667124,128.6961163462986,104.78455368643671,137.6641999249942,85.66534689361319,97.19164682237243,48.240276608233536,167.33928978573894,83.65356660936912,90.12132199306929,122.94093294040631,80.06393892520677,"Chris Parmelee",2554,476633
2015,"Kaleb Cowart","LAA",52,0.3363,0.4498,0.3929,0.1722,0.3493,125.00549205052165,184.4771257278191,68.39198867178875,69.11711901456866,90.8982979718798,53.995359291767095,133.40520943020064,84.65221526701382,107.18113288813626,96.68235211809082,49.878892501672105,80.06393892520677,"Kaleb Cowart",11494,592230
2010,"Alex Cora","- - -",194,0.3316,0.4319,0.3415,0.2374,0.2729,58.33791749388075,44.699540587646055,67.47932316287137,45.18763728157506,75.73792125392382,114.18569637510893,108.71022013776388,82.89465171601975,0,87.04840899202753,54.67175944050285,80.05462875374735,"Alex Cora",1386,133321
2017,"Jared Hoying","TEX",77,0.3795,0.4806,0.54,0.1873,0.3286,61.67785778771875,140.27420263248035,71.07943120935784,47.98676401785295,102.77117187720901,110.62533886132127,99.00901853100967,95.25763406897353,42.75991305925722,133.02490842668334,86.70609510219568,80.04273193575125,"Jared Hoying",10882,592419
2011,"Bill Hall","- - -",199,0.35,0.5209,0.3902,0.1412,0.3026,65.65054552603033,172.7516366438437,77.74977039353297,71.2268486428494,102.24260429609295,106.19495549864284,93.79441323086131,104.20828717405935,45.81998353868421,98.73843256606176,122.17096060104826,80.03998589626826,"Bill Hall",1605,407849
2010,"Gary Matthews","NYM",65,0.2416,0.4029,0.3714,0.2028,0.3274,104.46974890624429,200.1164054225634,58.474520835519115,34.28027668127391,107.1619432025683,95.7258416698227,113.77910495375245,85.99885751554474,0,94.78700263342978,100.6406673119004,80.0176538259263,"Gary Matthews",153,150439
2014,"Chris Herrmann","MIN",79,0.306,0.5069,0.3966,0.1931,0.3034,65.62909402549387,109.1569746883606,64.75784566231309,29.08393018481783,92.5487997823294,59.18096930328581,111.3782233823567,109.82259063969775,0,95.29126247775476,77.40558387760252,80.01483799602347,"Chris Herrmann",9284,543302
2016,"José Fernández","MIA",61,0.449,0.544,0.4681,0.1758,0.3736,18.971103059667417,103.87582161879803,67.8169765715275,23.326139587142524,109.40296130983978,74.4491519716961,153.1312977477038,46.28946147447907,0,119.94094151042987,33.14462473749355,80.00525388059589,"Jose Fernandez",11530,605228
2012,"Lew Ford","BAL",79,0.2826,0.4722,0.339,0.1327,0.2006,110.35366786871028,85.68622135781749,85.46175032747264,108.2764259164168,61.96537335329159,66.1653984464188,104.77708381897605,114.20005916333449,109.97224660579053,83.74335713818535,117.99374760436476,80.00344888848235,"Lew Ford",1724,217915
2017,"Matt Davidson","CHW",443,0.3343,0.4841,0.4213,0.1687,0.3321,50.92252059700962,174.9125277938971,105.07394191922927,133.52838738309106,95.7094102730763,85.36443483605215,83.67691331615144,127.55434016629823,160.16848898414705,103.77417019609089,118.25775039011772,79.99756118058102,"Matt Davidson",7226,571602
2016,"Jake Marisnick","HOU",311,0.3367,0.5226,0.4402,0.1391,0.2622,64.14910776275569,129.18765225810603,78.0944728881846,73.28358850789432,92.07363600841204,94.40426324156726,102.65971226812587,99.92377307795236,54.901552753911965,107.55157584996506,83.61040080573832,79.97271143596029,"Jake Marisnick",11339,545350
2018,"Josh Phegley","OAK",102,0.3432,0.4613,0.3971,0.1856,0.2912,70.85960072725076,121.46984593610242,82.59346638198221,83.79990817073649,87.5345806040924,69.2758712013171,104.18079194980774,113.04514959066121,56.12541320732939,96.68232342327113,70.50038365632462,79.96999154762429,"Josh Phegley",9308,572033
2005,"Raul Mondesi","ATL",155,0.187,0.4974,0.5741,0.1458,0.2639,88.12364862475025,140.1688693103548,83.9749355556599,92.8765494816265,83.7145154719917,64.52775095133964,106.41334290263084,113.85453167472693,86.16774915917082,133.36137826413685,101.12243372036127,79.96804714454731,"Raul Mondesi",1314,119247
2019,"Meibrys Viloria","KCR",148,0.2733,0.4461,0.3085,0.1852,0.3114,79.47376933386197,130.025149429302,64.92134118852087,40.34663524379262,98.3166831582667,73.91554580843484,138.3214169426908,70.84364106897448,28.382845189460653,74.59010152658729,84.20127479727313,79.9671462053924,"Meibrys Viloria",17109,650619
2021,"Matt Joyce","PHI",69,0.2533,0.4485,0.6,0.1654,0.2941,189.3361727904808,103.97409048991373,51.90516771568642,74.24353909458657,26.806526572930128,59.73801495022762,111.27535484548407,109.9251403837912,91.35757669483357,149.11204286216127,106.4752152002136,79.96149130790326,"Matt Joyce",3353,459964
2021,"Tomás Nido","NYM",161,0.5335,0.6532,0.3486,0.0827,0.3165,33.81003027221997,122.54089266737607,77.74466833653729,61.00309409972938,99.3021649401107,131.5332435456603,96.71445600366698,85.72143961016096,64.48770111036951,86.64002485217968,114.42945771191178,79.96149130790326,"Tomas Nido",13755,621512
2021,"Maikel Franco","BAL",403,0.3846,0.502,0.4728,0.1712,0.2844,58.554825503088935,72.67164506212632,85.49682684162694,85.92700986588864,77.22230126398068,88.76506411615455,115.21224334304262,88.80317474393577,78.40203516296229,117.41012796843764,88.38963834035545,79.959351214908,"Maikel Franco",12179,596748
2017,"Deven Marrero","BOS",188,0.3134,0.4608,0.2696,0.1768,0.2927,75.78502849329955,152.37463716365528,77.54119774637863,70.71733699289598,99.47234435677973,114.07074105861025,121.92777280348257,66.09925142098602,111.83361893811548,66.40534871563707,83.47481193373577,79.95619933886353,"Deven Marrero",13325,571918
2002,"Tony Clark","BOS",298,0.2197,0.5159,0.4703,0.1237,0.2686,83.69553671271379,117.72373311314188,68.42520958296684,51.979693460533085,85.53032349183947,73.20162813566287,114.00682867747065,99.27608961683728,35.54583487277373,107.30517092111738,87.60879045156818,79.9420593742504,"Tony Clark",182,112316
2005,"Brandon Backe","HOU",53,0.2604,0.4952,0.2632,0.1635,0.274,64.43002614936734,140.54668314492795,83.13335668457967,83.73631738663879,101.47213995590334,140.7878211444316,111.44379187662258,60.65822827972934,0,61.13339904098791,92.70987107494723,79.92838063206528,"Brandon Backe",1529,407840
2015,"Mike Olt","- - -",102,0.2318,0.4276,0.4576,0.1787,0.3303,89.21960531602453,173.05984799027442,77.34138806383483,82.22793064875313,85.74982713545874,65.58448806051705,117.81262345250165,97.69346865999404,173.38212081458516,113.69399247979327,88.10209605612046,79.8999967535467,"Mike Olt",10698,592609
2010,"Brett Hayes","FLA",83,0.4037,0.4949,0.4314,0.196,0.3522,81.81365834565901,169.7774725519452,94.38373491628262,120.50036647582635,94.63652125689559,54.244643685225725,72.81862717040156,154.17249765591157,71.54737397393978,110.08445265254598,119.2977606311239,79.84752386762143,"Brett Hayes",4293,451109
2019,"Jon Lester","CHC",53,0.1802,0.3624,0.4643,0.2477,0.3532,106.47933479200549,172.6377448315593,65.53231950833106,55.64696669533531,98.65263689947689,70.88377779996271,134.64316283878506,75.95155055885047,92.26589911946074,114.55387379655787,100.89402721266096,79.83791846311374,"Jon Lester",4930,452657
2018,"Caleb Joseph","BAL",280,0.3701,0.5119,0.3819,0.1535,0.273,43.02189988226039,111.44376316965314,76.99308381030757,61.08028123007557,95.85234637868732,98.0411823467049,95.89568666384768,105.9132223151394,31.016675740517712,92.99353194700063,68.02047062087578,79.83770042590889,"Caleb Joseph",7087,543376
2016,"Shane Robinson","LAA",111,0.2807,0.4335,0.3253,0.1946,0.2759,112.3331791958951,74.13601641251361,55.37074283805222,36.791352875002346,66.96264436975422,91.7646703621233,105.09643875818873,98.42491654786836,27.45077599264511,79.48055811480691,61.247137040079245,79.83340211169744,"Shane Robinson",4249,453203
2004,"Tony Batista","MON",650,0.2458,0.4667,0.6255,0.1707,0.2446,44.2148726993164,73.42503211237032,104.24218150959399,128.15208224988464,75.48403241362514,86.48045802597025,80.82897003882513,131.19235281181133,109.72257179701532,145.53835200645403,87.42205842458233,79.82567430613524,"Tony Batista",124,110682
2006,"Gary Bennett","STL",170,0.2425,0.4872,0.3023,0.1639,0.2399,72.85106900260779,107.42322912509546,74.92426269903167,63.74676296434599,83.37938237643672,103.73829282923006,111.63158114712029,84.57930180891321,90.67580493197713,74.17230646429744,81.87394170947461,79.82133116413253,"Gary Bennett",420,110870
2020,"Aledmys Díaz","HOU",59,0.4071,0.5417,0.5217,0.1898,0.3241,18.728427061637447,85.61294879424169,116.54418073580459,140.7935669803358,87.83311978589494,101.33280869797001,101.95490575101584,96.88128097043716,128.23143331806733,126.31501745171163,86.80001679643873,79.81530770553974,"Aledmys Diaz",15937,649557
2006,"John McDonald","TOR",286,0.2596,0.4254,0.3524,0.2126,0.2647,67.51228522841171,88.81301826280408,70.28452644454526,52.088957644865154,82.68911459799439,91.89793776997344,110.42216063998058,91.96571450703267,38.13685207789829,87.00575367391654,69.92189902979037,79.80893039593397,"John McDonald",395,150348
2006,"Yadier Molina","STL",461,0.2676,0.5068,0.4741,0.1557,0.2214,63.49866395483465,54.13882181351899,72.69215254664442,62.119147332381395,74.70306776679107,93.83734476510391,98.37599663377526,105.14236503178319,36.76046096877016,116.31364687617045,95.2953000522877,79.79834790972014,"Yadier Molina",7007,425877
2013,"Travis Wood","CHC",67,0.371,0.5253,0.3721,0.1382,0.3134,56.02428330750266,165.19679618041704,95.07598988912963,111.05602349689892,94.08420694814069,67.09270431951145,79.23777198103211,148.65334755018858,138.82429920928035,96.69199303224876,99.3792462879594,79.79768463496274,"Travis Wood",9884,475243
2018,"Johnny Field","- - -",233,0.3185,0.4841,0.4172,0.1756,0.3216,36.190096529447615,141.80170859211174,96.66658966806062,108.50527651829312,96.40854931844007,89.72874762995636,93.17211868865799,113.9240234543979,115.93118185567981,101.59113893067939,98.98067098906445,79.78438484596488,"Johnny Field",15048,608654
